trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
755,False,"{'a': 0.5, 'e': 0.062228127537270916}",20,10,20.301114815279842,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.5, 'e': 0.06191698689958456}",25,14,5.908471035023706,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.5, 'e': 0.061607401965086635}",20,12,12.666444438154365,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
758,False,"{'a': 0.5, 'e': 0.061299364955261205}",30,20,19.49301122574513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
759,False,"{'a': 0.5, 'e': 0.0609928681304849}",20,10,17.072447408679313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.5, 'e': 0.06068790378983247}",20,0,-13.548880025854762,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
761,False,"{'a': 0.5, 'e': 0.06038446427088331}",30,19,22.810731549858495,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.5, 'e': 0.060082541949528896}",20,5,25.707131484717266,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.5, 'e': 0.05978212923978125}",25,16,20.875985715479185,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.5, 'e': 0.05948321859358234}",20,0,35.45701036484372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
765,False,"{'a': 0.5, 'e': 0.05918580250061443}",25,16,8.137256022328145,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.5, 'e': 0.05888987348811136}",30,0,39.79371372835015,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.5, 'e': 0.0585954241206708}",30,8,23.10188167721586,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.5, 'e': 0.058302447000067446}",20,9,21.35502445388255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.5, 'e': 0.05801093476506711}",30,18,23.164674023926185,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.5, 'e': 0.05772088009124177}",25,13,24.24161607898795,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.5, 'e': 0.057432275690785566}",25,8,27.56096876520992,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
772,False,"{'a': 0.5, 'e': 0.05714511431233164}",20,16,7.6884252928436485,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.5, 'e': 0.05685938874076998}",20,15,8.978289607764388,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.5, 'e': 0.05657509179706613}",20,5,16.95982096329494,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.5, 'e': 0.0562922163380808}",20,6,16.506264682630302,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
776,False,"{'a': 0.5, 'e': 0.05601075525639039}",20,10,17.001850160710784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.5, 'e': 0.05573070148010844}",20,6,25.85579284969429,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.5, 'e': 0.0554520479727079}",25,14,24.14348572750992,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.5, 'e': 0.05517478773284436}",35,20,28.001938319484257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.5, 'e': 0.05489891379418013}",25,11,28.832508467073865,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.5, 'e': 0.054624419225209234}",20,0,22.992798271351834,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
782,False,"{'a': 0.5, 'e': 0.05435129712908319}",20,10,5.324886407674055,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.5, 'e': 0.05407954064343777}",30,19,21.880596770878327,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.5, 'e': 0.053809142940220586}",25,13,20.396283423879908,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.5, 'e': 0.05354009722551948}",20,6,11.963748255812629,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
786,False,"{'a': 0.5, 'e': 0.05327239673939188}",25,11,14.336701536360982,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
787,False,"{'a': 0.5, 'e': 0.053006034755694924}",30,6,42.92300352529072,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.5, 'e': 0.05274100458191645}",25,11,22.290576009104196,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.5, 'e': 0.05247729955900687}",20,5,-26.54079666455531,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
790,False,"{'a': 0.5, 'e': 0.05221491306121183}",20,16,6.158105163366919,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.5, 'e': 0.05195383849590577}",20,12,17.909624858050645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.5, 'e': 0.051694069303426245}",20,6,27.767809763415592,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.5, 'e': 0.051435598956909113}",20,1,26.535266264996956,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.5, 'e': 0.05117842096212456}",20,12,15.59137945775529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.5, 'e': 0.050922528857313944}",20,8,20.22310003434766,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.5, 'e': 0.050667916213027374}",30,15,-18.705486202537667,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
797,False,"{'a': 0.5, 'e': 0.050414576631962235}",25,15,18.54019680138923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.5, 'e': 0.05016250374880243}",25,17,11.98341514325413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
799,False,"{'a': 0.5, 'e': 0.04991169123005841}",25,17,16.383475496609798,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.5, 'e': 0.049662132773908116}",25,12,21.62049562430146,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.5, 'e': 0.04941382211003858}",25,0,-8.237241661582097,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
802,False,"{'a': 0.5, 'e': 0.04916675299948838}",20,3,24.540510895517688,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.5, 'e': 0.04892091923449094}",20,4,28.136090145343836,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.5, 'e': 0.04867631463831849}",30,16,30.19609418181822,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.5, 'e': 0.048432933065126894}",20,12,15.909950395206188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.5, 'e': 0.04819076839980126}",25,11,16.040783669834315,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
807,False,"{'a': 0.5, 'e': 0.047949814557802256}",20,6,15.40918028152811,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
808,False,"{'a': 0.5, 'e': 0.04771006548501324}",20,8,21.855264319975298,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.5, 'e': 0.04747151515758818}",20,0,12.542931451045158,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
810,False,"{'a': 0.5, 'e': 0.04723415758180024}",25,13,-18.922224969777062,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
811,False,"{'a': 0.5, 'e': 0.046997986793891236}",20,9,19.8323381412584,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.5, 'e': 0.046762996859921774}",20,12,13.646223089326098,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.5, 'e': 0.04652918187562217}",25,18,12.03493444797283,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.5, 'e': 0.04629653596624406}",20,16,8.750614358272816,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.5, 'e': 0.04606505328641284}",20,14,12.192040616147658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.5, 'e': 0.04583472801998077}",25,4,37.51194684332186,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.5, 'e': 0.04560555437988087}",25,16,16.898147025776005,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.5, 'e': 0.045377526607981465}",25,2,37.77582559975157,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.5, 'e': 0.04515063897494156}",30,20,4.8740701984181385,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.5, 'e': 0.04492488578006685}",20,13,12.637343382458077,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.5, 'e': 0.04470026135116652}",20,2,-15.764270058590682,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
822,False,"{'a': 0.5, 'e': 0.04447676004441068}",25,11,22.383507057608348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.5, 'e': 0.044254376244188626}",30,19,10.496336620063502,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.5, 'e': 0.04403310436296768}",25,11,14.05908655073554,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.5, 'e': 0.043812938841152844}",20,5,28.452013318652632,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.5, 'e': 0.043593874146947084}",20,6,29.66627428546089,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.5, 'e': 0.043375904776212344}",30,14,22.24371309935514,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.5, 'e': 0.043159025252331285}",20,11,14.614805607904444,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.5, 'e': 0.042943230126069626}",35,25,20.23489643806784,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.5, 'e': 0.04272851397543928}",25,20,9.10228312922587,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.5, 'e': 0.04251487140556208}",20,13,15.830270373267409,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.5, 'e': 0.04230229704853427}",20,16,8.368336037941791,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.5, 'e': 0.0420907855632916}",25,11,28.396414924155643,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.5, 'e': 0.041880331635475145}",30,13,33.7949959784803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.5, 'e': 0.041670929977297766}",30,19,9.511306771463747,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
836,False,"{'a': 0.5, 'e': 0.04146257532741128}",25,11,11.03728712740157,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.5, 'e': 0.04125526245077422}",30,23,11.630243506654876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.5, 'e': 0.04104898613852035}",20,7,21.6731696750198,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.5, 'e': 0.040843741207827744}",20,11,20.959598671957362,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.5, 'e': 0.04063952250178861}",30,12,33.952087930209224,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.5, 'e': 0.040436324889279666}",25,16,-25.407005085721174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
842,False,"{'a': 0.5, 'e': 0.040234143264833266}",25,6,30.945454232967904,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.5, 'e': 0.0400329725485091}",20,8,16.749169855076047,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.5, 'e': 0.03983280768576655}",25,0,-1.77068860482696,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
845,False,"{'a': 0.5, 'e': 0.03963364364733772}",20,6,25.9515212927142,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.5, 'e': 0.03943547542910103}",20,9,22.37976171403,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.5, 'e': 0.03923829805195553}",30,20,7.679481390425247,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
848,False,"{'a': 0.5, 'e': 0.03904210656169575}",30,19,18.592508029049455,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.5, 'e': 0.03884689602888727}",25,14,24.183900325509146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.5, 'e': 0.038652661548742834}",30,3,37.44967395827648,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.5, 'e': 0.03845939824099912}",20,9,24.428975710040792,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.5, 'e': 0.03826710124979413}",25,11,26.635011680982007,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.5, 'e': 0.038075765743545154}",35,15,37.93835843745305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.5, 'e': 0.03788538691482743}",20,8,21.919570039762448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.5, 'e': 0.03769595998025329}",20,14,11.338499611442725,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.5, 'e': 0.03750748018035202}",25,20,9.619029122849408,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.5, 'e': 0.03731994277945026}",20,6,19.635621253664457,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.5, 'e': 0.037133343065553014}",25,12,2.9811729302806245,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
859,False,"{'a': 0.5, 'e': 0.03694767635022524}",20,11,20.3344962386469,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.5, 'e': 0.03676293796847412}",20,11,15.736403088505403,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.5, 'e': 0.03657912327863175}",20,6,27.073454718738425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.5, 'e': 0.036396227662238594}",20,13,13.002128477897058,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.5, 'e': 0.0362142465239274}",20,9,17.494216860391692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.5, 'e': 0.03603317529130776}",20,9,11.81713880903737,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.5, 'e': 0.03585300941485122}",20,14,11.603634595690602,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.5, 'e': 0.03567374436777696}",20,13,13.11643720333588,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.5, 'e': 0.035495375645938076}",20,10,21.770019347620895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.5, 'e': 0.03531789876770839}",30,15,28.947442036164823,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.5, 'e': 0.035141309273869846}",25,4,25.082605445998688,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
870,False,"{'a': 0.5, 'e': 0.034965602727500496}",25,7,34.94656747360688,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.5, 'e': 0.03479077471386299}",25,13,20.580118167290408,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.5, 'e': 0.03461682084029368}",25,11,24.640435971777922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.5, 'e': 0.03444373673609221}",30,16,24.452971188292835,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.5, 'e': 0.03427151805241175}",25,15,19.657104119335134,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.5, 'e': 0.03410016046214969}",20,8,22.94017718873066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.5, 'e': 0.03392965965983894}",20,14,12.335583716992684,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.5, 'e': 0.03376001136153975}",25,11,27.24789801091238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.5, 'e': 0.03359121130473205}",20,6,21.65508989686639,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.5, 'e': 0.03342325524820839}",20,2,32.17568884658223,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.5, 'e': 0.033256138971967344}",30,15,27.58922960069212,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.5, 'e': 0.03308985827710751}",25,5,32.75385374071067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.5, 'e': 0.03292440898572197}",35,17,32.005801360374925,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.5, 'e': 0.03275978694079336}",20,13,14.477130588367825,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.5, 'e': 0.03259598800608939}",30,18,25.37423512373243,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.5, 'e': 0.03243300806605895}",20,16,6.935854751531307,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.5, 'e': 0.032270843025728656}",30,16,16.410728361079766,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
887,False,"{'a': 0.5, 'e': 0.03210948881060001}",20,8,20.77170267698799,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.5, 'e': 0.03194894136654701}",30,22,4.707046933683788,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
889,False,"{'a': 0.5, 'e': 0.031789196659714275}",30,24,11.30564769160754,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.5, 'e': 0.0316302506764157}",30,20,18.436762018188876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.5, 'e': 0.031472099423033625}",20,8,21.57697241308942,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.5, 'e': 0.031314738925918455}",35,11,48.637677839862334,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.5, 'e': 0.031158165231288865}",30,20,16.526884533205365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.5, 'e': 0.03100237440513242}",25,11,25.607533090002157,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.5, 'e': 0.030847362533106756}",25,19,11.91972966818539,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.5, 'e': 0.030693125720441222}",20,12,12.842105694828268,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.5, 'e': 0.030539660091839015}",20,9,17.967806494874832,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.5, 'e': 0.03038696179137982}",25,14,18.802426332248654,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.5, 'e': 0.030235026982422922}",20,8,20.128338170366135,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.5, 'e': 0.030083851847510806}",20,13,10.280008645485498,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.5, 'e': 0.029933432588273252}",25,14,19.620239068953445,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.5, 'e': 0.029783765425331888}",25,15,18.33565861074223,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.5, 'e': 0.029634846598205228}",30,14,33.65182629781385,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.5, 'e': 0.0294866723652142}",30,8,41.61783135996125,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.5, 'e': 0.02933923900338813}",20,2,33.05464176417078,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.5, 'e': 0.029192542808371188}",30,13,29.72837522017463,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.5, 'e': 0.02904658009432933}",20,12,16.94008459763958,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.5, 'e': 0.028901347193857688}",30,21,18.58226738489568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.5, 'e': 0.028756840457888396}",30,13,30.01944762137902,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.5, 'e': 0.028613056255598956}",20,16,6.8314679401569,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.5, 'e': 0.02846999097432096}",30,10,-9.284677538915913,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.5, 'e': 0.028327641019449356}",20,3,26.608346798775095,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.5, 'e': 0.028186002814352108}",25,15,17.60172912827104,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.5, 'e': 0.028045072800280346}",25,15,22.518988177379455,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.5, 'e': 0.027904847436278947}",20,6,21.527611217339146,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.5, 'e': 0.027765323199097552}",20,8,25.187851889449888,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.5, 'e': 0.027626496583102064}",25,8,26.21688217896024,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.5, 'e': 0.027488364100186555}",20,14,7.172843301445056,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.5, 'e': 0.02735092227968562}",30,13,19.14018513896463,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
920,False,"{'a': 0.5, 'e': 0.02721416766828719}",20,6,13.548202822329568,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.5, 'e': 0.027078096829945757}",25,8,33.73006058406501,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.5, 'e': 0.026942706345796028}",20,16,8.36239067284211,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.5, 'e': 0.026807992814067046}",20,8,19.118356332375377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.5, 'e': 0.026673952849996713}",20,14,14.432406739543506,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.5, 'e': 0.02654058308574673}",25,12,23.78505003776654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.5, 'e': 0.026407880170317994}",25,18,15.157244449174307,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.5, 'e': 0.026275840769466402}",20,8,21.43156977432839,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.5, 'e': 0.026144461565619073}",35,22,22.442478554582493,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.5, 'e': 0.026013739257790977}",25,13,22.401000286272826,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.5, 'e': 0.02588367056150202}",20,9,20.6654867986526,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.5, 'e': 0.02575425220869451}",20,5,28.907217320191116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.5, 'e': 0.025625480947651037}",20,12,15.029412140046063,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.5, 'e': 0.025497353542912785}",20,8,19.177555041061506,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.5, 'e': 0.02536986677519822}",20,12,13.755644849826025,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.5, 'e': 0.02524301744132223}",25,13,24.178454333266878,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.5, 'e': 0.025116802354115616}",20,12,16.949091597543003,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.5, 'e': 0.024991218342345037}",25,14,21.65510678878134,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.5, 'e': 0.024866262250633313}",25,9,16.201330805328777,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
939,False,"{'a': 0.5, 'e': 0.024741930939380145}",20,11,-24.120927377729686,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
940,False,"{'a': 0.5, 'e': 0.024618221284683245}",35,19,33.49908538503591,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
